v0_m_s,force_N,duration_s,displacement_m,v_final_m_s
3.768568300740043,-3.7172083538764156,0.5889994345215844,1.066190896946692,0.0
1.503390576645117,1.2030131050850272,0.8745763376559637,0.6494828301726333,0.0
-2.4713172215120256,2.27987495812938,0.7206026372786902,-0.584678827111854,0.0
-1.2949725354482222,-13.104596014718876,0.39437194891799854,-1.3009134652677843,-5.302420959890273
3.0198593479820364,18.364985616035653,0.1913436146802618,0.8601485936885487,5.970757821301302
2.4996302713529737,-17.94439584494763,0.5578805202247882,-1.290768755676217,-6.573743901671922
-4.020627810554647,10.146215830058694,0.5306284381934182,-0.43767030968472886,1.6096119938949547
5.937851653033995,-11.745491782111944,0.704016747898365,0.8047028697112417,-2.638677045682876
-4.114405242436585,1.2187739729873557,0.9676828185772505,-2.0328758009855665,-0.0871280739747391
8.550517464569186,16.289551042430674,0.6468783362112253,8.32358720926173,17.184112197054937
-7.545181989436367,11.066739016141344,0.5392380209101413,-2.0317908824031385,0.005451850091753093
1.6623467093744146,-15.839207875789466,0.3235165749117185,-0.2825629879566247,-3.030739309024828
0.0,-2.030204106920724,0.9236174237955602,0.0,0.0
-9.284162119817898,0.0,0.43443563651873174,-3.75564832483494,-8.00561804154327
-0.15325117049739845,1.1966150599922365,0.9176563127686986,-0.002836727681011328,0.0
3.2339538104678027,8.405590689890229,0.7152303959471225,3.7102285415489304,7.140964712495056
0.782230273447535,7.278549716548866,0.20837925099437488,0.2571294881489816,1.6856688760308622
2.614681649234697,-8.327781031543292,0.5647591511045451,0.005139923998891904,-1.7919018370403574
-4.266118090591766,6.035211887485133,0.845059254420371,-0.8020089702988529,1.1437962189536601
8.35006942382783,0.0,0.6664599019503575,4.911392058947323,6.388677932387927
